iter	RMSE
881	4536.905686
882	4525.41509
883	4517.908697
884	4508.521886
885	4500.757842
886	4500.479973
887	4495.457206
888	4494.557186
889	4484.012102
890	4476.586517
891	4476.101251
892	4465.419869
893	4462.706824
894	4459.41167
895	4449.983279
896	4447.79609
897	4446.821436
898	4438.343623
899	4436.61222
900	4429.378968
901	4428.368142
902	4423.144545
903	4417.547643
904	4406.414571
905	4398.467328
906	4389.252638
907	4385.403065
908	4377.522631
909	4369.505212
910	4367.913868
911	4362.165667
912	4354.086546
913	4343.504452
914	4336.17884
915	4326.648347
916	4325.467493
917	4318.192666
918	4315.527035
919	4308.052509
920	4307.261184
921	4297.059585
922	4294.324469
923	4285.4287
924	4280.979599
925	4277.992351
926	4272.288959
927	4266.157186
928	4265.83772
929	4261.133592
930	4256.239871
931	4252.752146
932	4244.820996
933	4239.589375
934	4229.682887
935	4228.640579
936	4228.332388
937	4226.967489
938	4218.394165
939	4210.005417
940	4201.418289
941	4193.684012
942	4189.38388
943	4184.520769
944	4183.909661
945	4182.164095
946	4173.917916
947	4173.411187
948	4170.204027
949	4168.834881
950	4161.902737
951	4155.621125
952	4145.501451
953	4140.690638
954	4138.138321
955	4135.322463
956	4135.087646
957	4132.650776
958	4126.422733
959	4124.339877
960	4116.244853
961	4106.325847
962	4098.158331
963	4094.330925
964	4087.769251
965	4084.737659
966	4078.927564
967	4078.403207
968	4072.936214
969	4072.687099
970	4066.992965
971	4064.290171
972	4063.980169
973	4058.958931
974	4055.665783
975	4054.980102
976	4045.240943
977	4044.474101
978	4035.919253
979	4030.359343
980	4030.137377
981	4025.178867
982	4021.717341
983	4017.110542
984	4010.801644
985	4007.928196
986	4003.547313
987	3997.686299
988	3994.801446
989	3988.818883
990	3979.16017
991	3972.958057
992	3962.159656
993	3961.765052
994	3961.284651
995	3956.543252
996	3952.957179
997	3947.965498
998	3944.303762
999	3937.633621
